"Sex","Breed","Weight"
"Male","Domestic Medium Hair",9.9589
"Male","Domestic Medium Hair",10.5529
"Female","Domestic Short Hair",8.4432
"Female","Domestic Short Hair",9.7179
"Female","Domestic Medium Hair",8.9109
"Female","Domestic Short Hair",8.9672
"Female","Domestic Medium Hair",10.8041
"Female","Domestic Medium Hair",8.2047
"Female","Domestic Medium Hair",8.6339
"Male","Domestic Short Hair",10.6404
"Male","Domestic Long Hair",11.5444
"Female","Domestic Long Hair",11.49
"Male","Domestic Medium Hair",10.1948
"Female","Domestic Short Hair",8.3659
"Female","Domestic Short Hair",8.2227
"Male","Domestic Short Hair",11.1047
"Male","Domestic Medium Hair",9.0384
"Male","Domestic Medium Hair",10.9874
"Female","Domestic Medium Hair",8.9722
"Female","Domestic Medium Hair",10.6455
"Female","Domestic Short Hair",7.4325
"Male","Domestic Long Hair",11.9397
"Female","Domestic Short Hair",6.9715
"Female","Domestic Short Hair",7.1577
"Male","Domestic Short Hair",10.6636
"Male","Domestic Long Hair",10.5461
"Male","Domestic Medium Hair",8.8689
"Male","Domestic Long Hair",10.3707
"Male","Domestic Medium Hair",11.8279
"Male","Domestic Medium Hair",8.9775
"Female","Domestic Long Hair",9.4927
"Female","Domestic Short Hair",8.029
"Male","Domestic Medium Hair",10.2096
"Female","Domestic Short Hair",7.627
"Male","Domestic Long Hair",11.2703
"Female","Domestic Short Hair",8.4484
"Female","Domestic Medium Hair",10.0594
"Male","Domestic Medium Hair",9.4943
"Male","Domestic Long Hair",11.0466
"Female","Domestic Long Hair",9.901
"Male","Domestic Short Hair",9.8495
"Female","Domestic Long Hair",10.6102
"Male","Domestic Short Hair",9.3705
"Male","Domestic Medium Hair",10.8857
"Female","Domestic Medium Hair",9.1685
"Male","Domestic Medium Hair",9.8135
"Male","Domestic Short Hair",10.4222
"Female","Domestic Medium Hair",9.1036
"Female","Domestic Short Hair",8.7332
"Female","Domestic Short Hair",8.5277
"Male","Domestic Long Hair",10.1129
"Female","Domestic Short Hair",7.9757
"Male","Domestic Medium Hair",12.4392
"Female","Domestic Long Hair",13.0497
"Female","Domestic Short Hair",7.1457
"Female","Domestic Short Hair",8.8132
"Female","Domestic Short Hair",8.7275
"Male","Domestic Long Hair",10.7497
"Male","Domestic Short Hair",8.1401
"Female","Domestic Long Hair",9.8752
"Male","Domestic Medium Hair",9.9573
"Female","Domestic Short Hair",7.9329
"Female","Domestic Long Hair",10.2197
"Male","Domestic Short Hair",8.9439
"Female","Domestic Long Hair",11.0991
"Female","Domestic Long Hair",9.3896
"Male","Domestic Medium Hair",9.3298
"Male","Domestic Short Hair",8.8525
"Male","Domestic Long Hair",9.3921
"Female","Domestic Medium Hair",9.6005
"Male","Domestic Short Hair",9.1273
"Male","Domestic Medium Hair",8.636
"Female","Domestic Short Hair",7.6438
"Male","Domestic Medium Hair",9.6789
"Female","Domestic Long Hair",9.373
"Female","Domestic Long Hair",8.6611
"Male","Domestic Short Hair",9.2213
"Male","Domestic Short Hair",10.9812
"Female","Domestic Long Hair",9.5288
"Female","Domestic Long Hair",9.803
"Male","Domestic Medium Hair",10.9316
"Male","Domestic Short Hair",8.9984
"Male","Domestic Medium Hair",11.1624
"Male","Domestic Long Hair",9.4918
"Female","Domestic Long Hair",10.1721
"Male","Domestic Short Hair",9.76
"Female","Domestic Short Hair",7.9245
"Male","Domestic Long Hair",9.9253
"Male","Domestic Short Hair",9.2159
"Male","Domestic Short Hair",6.5726
"Male","Domestic Short Hair",9.1284
"Male","Domestic Short Hair",9.6365
"Male","Domestic Long Hair",10.4971
"Male","Domestic Short Hair",10.3017
"Female","Domestic Medium Hair",8.7713
"Female","Domestic Long Hair",11.5655
"Male","Domestic Long Hair",10.7274
"Male","Domestic Long Hair",11.5589
"Female","Domestic Medium Hair",8.4148
"Female","Domestic Medium Hair",9.1944
"Female","Domestic Medium Hair",8.7066
"Male","Domestic Long Hair",10.0285
"Female","Domestic Short Hair",8.6106
"Male","Domestic Long Hair",10.1653
"Male","Domestic Medium Hair",10.0446
"Female","Domestic Medium Hair",9.6581
"Male","Domestic Short Hair",8.4855
"Female","Domestic Medium Hair",7.6477
"Female","Domestic Long Hair",11.1534
"Male","Domestic Medium Hair",11.9357
"Male","Domestic Short Hair",9.6443
"Female","Domestic Medium Hair",8.7578
"Female","Domestic Medium Hair",9.9836
"Female","Domestic Long Hair",10.5655
"Male","Domestic Long Hair",10.917
"Female","Domestic Long Hair",9.8672
"Male","Domestic Short Hair",10.105
"Female","Domestic Short Hair",8.8144
"Female","Domestic Long Hair",12.2171
"Male","Domestic Long Hair",10.6786
"Female","Domestic Long Hair",10.755
"Female","Domestic Medium Hair",8.4057
"Male","Domestic Short Hair",9.6132
"Female","Domestic Medium Hair",11.1386
"Female","Domestic Long Hair",10.9311
"Female","Domestic Long Hair",9.5595
"Male","Domestic Short Hair",8.5383
"Female","Domestic Medium Hair",10.0869
"Female","Domestic Short Hair",8.7039
"Female","Domestic Medium Hair",8.8566
"Female","Domestic Medium Hair",8.8061
"Male","Domestic Short Hair",7.846
"Female","Domestic Short Hair",7.1633
"Male","Domestic Medium Hair",10.1827
"Female","Domestic Short Hair",8.5131
"Female","Domestic Medium Hair",10.0323
"Male","Domestic Short Hair",9.0061
"Female","Domestic Short Hair",8.3246
"Female","Domestic Medium Hair",8.925
"Female","Domestic Medium Hair",8.6376
"Female","Domestic Medium Hair",10.8265
"Male","Domestic Long Hair",10.9515
"Female","Domestic Long Hair",10.102
"Female","Domestic Medium Hair",9.245
"Female","Domestic Short Hair",7.5595
"Male","Domestic Short Hair",8.164
"Female","Domestic Short Hair",8.3896
"Female","Domestic Medium Hair",9.2284
"Female","Domestic Short Hair",8.2683
"Male","Domestic Long Hair",10.56
"Male","Domestic Medium Hair",9.2405
"Male","Domestic Long Hair",10.6216
"Male","Domestic Long Hair",10.5358
"Female","Domestic Short Hair",8.6911
"Male","Domestic Medium Hair",9.5374
"Female","Domestic Medium Hair",11.3684
"Male","Domestic Medium Hair",11.0131
"Female","Domestic Long Hair",9.7871
"Male","Domestic Short Hair",10.4985
"Male","Domestic Short Hair",7.7961
"Male","Domestic Long Hair",11.8059
"Female","Domestic Short Hair",7.7399
"Male","Domestic Short Hair",11.1785
"Female","Domestic Long Hair",10.8504
"Male","Domestic Long Hair",11.0172
"Male","Domestic Long Hair",10.0399
"Male","Domestic Short Hair",9.6994
"Female","Domestic Long Hair",10.5731
"Male","Domestic Short Hair",8.2488
"Male","Domestic Short Hair",10.0894
"Male","Domestic Short Hair",8.3011
"Female","Domestic Short Hair",6.9538
"Male","Domestic Short Hair",9.3132
"Female","Domestic Short Hair",8.0507
"Male","Domestic Short Hair",9.4962
"Female","Domestic Short Hair",7.9126
"Male","Domestic Medium Hair",8.7664
"Female","Domestic Short Hair",8.9345
"Female","Domestic Medium Hair",9.1812
"Male","Domestic Long Hair",12.9622
"Male","Domestic Medium Hair",10.9133
"Female","Domestic Long Hair",8.3953
"Female","Domestic Short Hair",8.1688
"Female","Domestic Medium Hair",9.0164
"Female","Domestic Short Hair",8.3283
"Female","Domestic Short Hair",9.3468
"Male","Domestic Short Hair",9.552
"Female","Domestic Long Hair",11.4363
"Female","Domestic Medium Hair",9.0585
"Female","Domestic Short Hair",8.8374
"Female","Domestic Short Hair",6.8568
"Male","Domestic Short Hair",8.0415
"Male","Domestic Short Hair",8.76
"Male","Domestic Long Hair",12.3067
"Female","Domestic Long Hair",9.9953
"Male","Domestic Medium Hair",9.1793
"Male","Domestic Short Hair",10.4073
"Male","Domestic Short Hair",9.4936
"Female","Domestic Short Hair",9.6118
"Male","Domestic Long Hair",13.5225
"Male","Domestic Long Hair",12.0155
"Male","Domestic Medium Hair",8.4814
"Female","Domestic Long Hair",9.5396
"Female","Domestic Short Hair",8.9292
"Female","Domestic Short Hair",7.0955
"Male","Domestic Long Hair",11.3479
"Male","Domestic Short Hair",10.0206
"Female","Domestic Long Hair",11.2846
"Male","Domestic Medium Hair",11.762
"Female","Domestic Short Hair",5.8661
"Male","Domestic Long Hair",12.9456
"Female","Domestic Short Hair",8.6617
"Male","Domestic Medium Hair",10.4349
"Male","Domestic Long Hair",11.7605
"Male","Domestic Long Hair",10.561
"Male","Domestic Short Hair",8.8009
"Male","Domestic Short Hair",10.56
"Male","Domestic Short Hair",10.194
"Female","Domestic Short Hair",6.5945
"Female","Domestic Medium Hair",9.245
"Male","Domestic Medium Hair",11.5158
"Male","Domestic Long Hair",10.942
"Female","Domestic Short Hair",9.5931
"Male","Domestic Short Hair",9.8902
"Female","Domestic Medium Hair",9.6406
"Female","Domestic Long Hair",10.69
"Male","Domestic Medium Hair",12.1801
"Male","Domestic Long Hair",11.1603
"Male","Domestic Long Hair",10.0081
"Female","Domestic Short Hair",8.5622
"Male","Domestic Long Hair",10.6612
"Male","Domestic Long Hair",8.8537
"Female","Domestic Short Hair",6.537
"Female","Domestic Medium Hair",9.2897
"Male","Domestic Medium Hair",10.2297
"Male","Domestic Long Hair",11.7831
"Male","Domestic Medium Hair",10.4811
"Female","Domestic Short Hair",9.7508
"Male","Domestic Short Hair",10.035
"Male","Domestic Short Hair",9.7583
"Male","Domestic Short Hair",7.1188
"Female","Domestic Medium Hair",11.7743
"Male","Domestic Short Hair",9.198
"Female","Domestic Medium Hair",10.6514
"Male","Domestic Short Hair",10.4186
"Female","Domestic Medium Hair",9.2912
"Male","Domestic Long Hair",9.6993
"Male","Domestic Long Hair",11.3171
"Female","Domestic Long Hair",8.9501
"Male","Domestic Short Hair",10.0152
"Female","Domestic Short Hair",7.9537
"Female","Domestic Short Hair",8.3111
"Male","Domestic Long Hair",11.1503
"Female","Domestic Short Hair",8.8373
"Male","Domestic Long Hair",14.1002
"Female","Domestic Short Hair",8.4208
"Female","Domestic Long Hair",9.5147
"Male","Domestic Long Hair",11.3641
"Female","Domestic Short Hair",8.0548
"Male","Domestic Medium Hair",10.6997
"Female","Domestic Long Hair",10.1215
"Female","Domestic Short Hair",9.1533
"Male","Domestic Medium Hair",10.1647
"Female","Domestic Short Hair",9.0645
"Female","Domestic Long Hair",10.5838
"Male","Domestic Short Hair",9.2726
"Female","Domestic Short Hair",8.9828
"Female","Domestic Medium Hair",9.6451
"Female","Domestic Short Hair",9.1127
"Female","Domestic Short Hair",6.3371
"Female","Domestic Long Hair",10.6647
"Male","Domestic Short Hair",9.6718
"Male","Domestic Medium Hair",10.1356
"Female","Domestic Short Hair",7.0461
"Female","Domestic Short Hair",6.8375
"Male","Domestic Long Hair",9.4916
"Female","Domestic Medium Hair",8.141
"Male","Domestic Short Hair",9.3094
"Female","Domestic Long Hair",10.296
"Female","Domestic Long Hair",10.4165
"Male","Domestic Medium Hair",11.3471
"Female","Domestic Short Hair",7.5509
"Male","Domestic Short Hair",9.0025
"Male","Domestic Medium Hair",9.2129
"Female","Domestic Medium Hair",8.7481
"Male","Domestic Long Hair",11.0913
"Female","Domestic Long Hair",11.2325
"Male","Domestic Short Hair",8.5047
"Female","Domestic Short Hair",7.4316
"Female","Domestic Short Hair",6.5949
"Female","Domestic Medium Hair",9.5455
"Female","Domestic Long Hair",10.1206
"Female","Domestic Medium Hair",9.2098
"Female","Domestic Medium Hair",9.8795
"Female","Domestic Long Hair",10.6434
"Male","Domestic Long Hair",9.9321
"Male","Domestic Long Hair",11.0768
"Male","Domestic Medium Hair",10.6019
"Male","Domestic Long Hair",10.6645
"Female","Domestic Short Hair",7.5581
"Male","Domestic Long Hair",10.8373
"Female","Domestic Long Hair",9.9924
"Female","Domestic Medium Hair",7.7232
"Male","Domestic Long Hair",11.867
"Female","Domestic Long Hair",8.7937
"Male","Domestic Short Hair",9.5239
"Male","Domestic Short Hair",8.8792
"Male","Domestic Long Hair",10.5542
"Male","Domestic Long Hair",12.0656
"Male","Domestic Long Hair",11.7136
"Female","Domestic Short Hair",8.2589
"Female","Domestic Long Hair",10.665
"Female","Domestic Medium Hair",10.9171
"Female","Domestic Short Hair",9.3535
"Female","Domestic Short Hair",7.9192
"Female","Domestic Long Hair",10.2165
"Female","Domestic Short Hair",7.9489
"Male","Domestic Long Hair",11.8422
"Female","Domestic Long Hair",9.5147
"Male","Domestic Medium Hair",10.5287
"Female","Domestic Long Hair",9.1532
"Male","Domestic Long Hair",12.6337
"Female","Domestic Medium Hair",10.1308
"Female","Domestic Short Hair",7.5841
"Female","Domestic Short Hair",8.5393
"Female","Domestic Medium Hair",8.8282
"Female","Domestic Long Hair",8.302
"Male","Domestic Short Hair",9.6769
"Male","Domestic Short Hair",9.3754
"Male","Domestic Long Hair",13.2199
"Male","Domestic Medium Hair",10.3549
"Female","Domestic Long Hair",9.7438
"Male","Domestic Medium Hair",9.6266
"Female","Domestic Medium Hair",11.1946
"Female","Domestic Medium Hair",8.3766
"Male","Domestic Short Hair",9.565
"Female","Domestic Medium Hair",8.9407
"Male","Domestic Medium Hair",10.0935
"Female","Domestic Long Hair",9.8597
"Male","Domestic Short Hair",8.4927
"Female","Domestic Short Hair",7.4488
"Female","Domestic Long Hair",10.1666
"Female","Domestic Medium Hair",8.8667
"Male","Domestic Medium Hair",9.3355
"Female","Domestic Long Hair",10.962
"Female","Domestic Medium Hair",9.5203
"Female","Domestic Short Hair",10.476
"Male","Domestic Medium Hair",9.7332
"Male","Domestic Short Hair",9.6752
"Female","Domestic Medium Hair",9.9214
"Female","Domestic Medium Hair",9.8561
"Female","Domestic Short Hair",8.0601
"Female","Domestic Long Hair",9.6804
"Male","Domestic Short Hair",8.4617
"Male","Domestic Short Hair",10.1846
"Female","Domestic Short Hair",7.5013
"Male","Domestic Short Hair",9.5597
"Female","Domestic Short Hair",8.1535
"Female","Domestic Long Hair",11.2563
"Female","Domestic Medium Hair",9.0828
"Female","Domestic Medium Hair",9.5047
"Female","Domestic Short Hair",9.3582
"Male","Domestic Medium Hair",9.8783
"Female","Domestic Short Hair",10.8617
"Female","Domestic Short Hair",8.5678
"Male","Domestic Short Hair",8.1501
"Female","Domestic Medium Hair",10.0972
"Female","Domestic Short Hair",7.1007
"Female","Domestic Long Hair",8.043
"Male","Domestic Short Hair",9.0617
"Male","Domestic Short Hair",8.8553
"Female","Domestic Long Hair",10.2542
"Male","Domestic Medium Hair",10.869
"Female","Domestic Short Hair",9.2679
"Female","Domestic Long Hair",9.7472
"Female","Domestic Long Hair",10.3555
"Female","Domestic Long Hair",11.2356
"Male","Domestic Short Hair",6.7764
"Male","Domestic Short Hair",9.631
"Female","Domestic Short Hair",8.6954
"Female","Domestic Medium Hair",9.3592
"Female","Domestic Short Hair",9.363
"Female","Domestic Long Hair",9.7793
"Female","Domestic Medium Hair",11.2711
"Male","Domestic Long Hair",10.4765
"Female","Domestic Short Hair",7.5581
"Female","Domestic Medium Hair",9.28
"Female","Domestic Short Hair",9.1057
"Male","Domestic Short Hair",10.8689
"Male","Domestic Short Hair",9.0013
"Male","Domestic Short Hair",8.7685
"Male","Domestic Short Hair",7.9195
"Female","Domestic Medium Hair",9.5316
"Male","Domestic Short Hair",8.2681
"Female","Domestic Long Hair",8.6833
"Female","Domestic Medium Hair",8.3601
"Female","Domestic Long Hair",10.8417
"Female","Domestic Short Hair",7.7414
"Female","Domestic Long Hair",10.0717
"Female","Domestic Medium Hair",10.5563
"Male","Domestic Medium Hair",11.0401
"Male","Domestic Long Hair",12.4383
"Male","Domestic Long Hair",11.7645
"Male","Domestic Long Hair",11.1836
"Female","Domestic Medium Hair",10.0977
"Male","Domestic Long Hair",11.3511
"Male","Domestic Long Hair",10.4762
"Male","Domestic Short Hair",9.4922
"Female","Domestic Long Hair",10.9052
"Female","Domestic Medium Hair",8.561
"Male","Domestic Long Hair",11.7854
"Male","Domestic Long Hair",12.3319
"Female","Domestic Short Hair",8.7651
"Male","Domestic Medium Hair",9.3481
"Female","Domestic Medium Hair",8.617
"Male","Domestic Medium Hair",11.0096
"Female","Domestic Medium Hair",8.9122
"Male","Domestic Short Hair",9.5937
"Female","Domestic Medium Hair",10.2995
"Female","Domestic Long Hair",9.477
"Female","Domestic Long Hair",8.5207
"Male","Domestic Long Hair",9.3086
"Female","Domestic Long Hair",9.9317
"Male","Domestic Short Hair",9.3648
"Female","Domestic Medium Hair",10.6125
"Female","Domestic Long Hair",8.3971
"Male","Domestic Short Hair",8.9142
"Female","Domestic Medium Hair",8.7493
"Male","Domestic Long Hair",11.7342
"Male","Domestic Medium Hair",9.8742
"Female","Domestic Medium Hair",8.9309
"Male","Domestic Long Hair",10.6713
"Male","Domestic Short Hair",9.4827
"Male","Domestic Medium Hair",10.0395
"Male","Domestic Long Hair",9.9439
"Female","Domestic Long Hair",11.2008
"Male","Domestic Short Hair",10.1948
"Female","Domestic Short Hair",6.5704
"Female","Domestic Short Hair",9.43
"Female","Domestic Short Hair",6.1303
"Male","Domestic Long Hair",11.2595
"Male","Domestic Short Hair",9.0202
"Male","Domestic Long Hair",10.7463
"Male","Domestic Long Hair",12.5774
"Male","Domestic Medium Hair",8.9081
"Male","Domestic Short Hair",9.9794
"Female","Domestic Long Hair",10.7609
"Male","Domestic Medium Hair",11.0235
"Male","Domestic Medium Hair",8.8589
"Female","Domestic Medium Hair",9.7154
"Female","Domestic Short Hair",8.7714
"Female","Domestic Short Hair",7.5844
"Female","Domestic Short Hair",9.6574
"Male","Domestic Short Hair",9.4465
"Female","Domestic Long Hair",10.5903
"Female","Domestic Long Hair",9.6544
"Male","Domestic Short Hair",8.9634
"Male","Domestic Short Hair",9.5294
"Male","Domestic Long Hair",10.1072
"Female","Domestic Short Hair",9.2256
"Female","Domestic Short Hair",6.5648
"Female","Domestic Medium Hair",9.7179
"Female","Domestic Long Hair",9.8276
"Male","Domestic Short Hair",9.7144
"Male","Domestic Short Hair",8.415
"Female","Domestic Long Hair",8.5339
"Male","Domestic Long Hair",10.0789
"Female","Domestic Long Hair",9.8148
"Female","Domestic Medium Hair",10.0258
"Female","Domestic Long Hair",9.4419
"Male","Domestic Medium Hair",8.9985
"Female","Domestic Short Hair",8.4942
"Female","Domestic Long Hair",10.9303
"Male","Domestic Medium Hair",9.9135
"Female","Domestic Medium Hair",9.7479
"Male","Domestic Medium Hair",9.7879
"Female","Domestic Medium Hair",9.9708
"Female","Domestic Short Hair",8.7134
